,text,state,date,star,hp_data
488,Spinning time very High vibration and lg sevice person installation and demo was worst I am not happy not recommended lg washing machine go to other brands,"Certified Buyer, Hosur","Oct, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
489,LG has worst customer service. Installation and demo was not done in time I had call them multiple times through Flipkart and through LG customer care as well. Think before buying LG product. I wish could have order Samsung or any other.,"Certified Buyer, Kopargaon","Oct, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
490,"Very much small size inside , only 2 to 3 family members it's","Certified Buyer, Bengaluru","Sep, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
491,No difference after washing,"Certified Buyer, Dharmavaram","Sep, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
492,Not working... Defect product recieved,"Certified Buyer, Visakhapatnam","Aug, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
493,Not at all good,"Certified Buyer, Ernakulam","Aug, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
494,"Wash Queality is very Bad, Waste of Money, it will take lot of time to wash ranging from 30 Minutes to 2.5 Hours. Even though product Build queality is good and comes with good discounts then what is use of buying this when performance is Poor. I thought of Returing this product. Specially the person who came for installation of this washing machine has very poor knowledge, rushed and completed installation for your in 10 minutes without explaining anything about the washing machine. He is ...
READ MORE","Certified Buyer, Bengaluru","Aug, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
495,Damge,"Certified Buyer, Palakkad District","Jul, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
496,"Machine works smoothly and silent only for 2 days,after that it becomes noisy. It also hasn't 'cloth add on' function. Didn't expect this type of service from LG.","Certified Buyer, Bettiah","Jun, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
497,The product have too shakey.. And the installation was not proper... According to the floor level..,"Certified Buyer, Kannur District","Jun, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
498,"Product is good
But service centre response too worst","Certified Buyer, Kondur","Jun, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
499,"This mation we used after 1 month, it's not perform. I lass my money. Please don't buy. Very dissopaint","Certified Buyer, Bengaluru","Apr, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
500,Quick wash for 30 mins properly not washing clothes as other washing machines model does so,"Certified Buyer, Narayankhed",12 days ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
501,"For my product there is door lock problem,it has to be pushed hard to lock and when power goes off it doesn't auto starts we have to start it again.","Certified Buyer, Hyderabad",1 month ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
502,Product is not working proper,"Certified Buyer, Vadodara",4 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
503,Clothes damaging quic,"Certified Buyer, Neyyattinkara",4 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
504,Waste of money,"Certified Buyer, Gunupur",8 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
505,Superb product by LG.. I loved it!,"Certified Buyer, Dahod",9 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
506,"I bought this for 6.9k. the major cone is they are not providing Filter we need to pay extra 1200rps for this while installation so don't buy purifiers without filters. V-Guard purifiers are best, they are providing filters along with purifier.","Certified Buyer, Chittoor District",10 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
507,"Strains are not removed, tea, turmeric,etc","Certified Buyer, Yerraguntla","Aug, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
508,More noise while running washing machine.,"Certified Buyer, Bangalore","Jun, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
509,7kg washing machine Compare to other product drum size is very small,"Certified Buyer, Bengaluru","Jun, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
510,The lid does not lock properly and the sound and vibration is high,"Certified Buyer, Guntur District","Jun, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
511,Always showing door error,"Certified Buyer, Nalgonda","Apr, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
512,"Poor product within 2 months problem coming, smelling very poor, even i cleaning tub regularly through chemical nd as wel as harpik but no solution...","Certified Buyer, Varanasi","Mar, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
513,"Product is good but
Flipkart service is bad","Certified Buyer, Rajkot","Jul, 2022",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
514,Ok good working,"Certified Buyer, Dhule","May, 2023",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
515,Recent purchased 8 kg LG washing Machine has an issue of making to much noise while drying clothes.,"Certified Buyer, New Delhi","Aug, 2023",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
516,The performance is very good. My mom is very happy to in this gift....,"Certified Buyer, Vijayawada","Sep, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
517,Overall washing machine is good but in that price we can get Bosch and ifb washing machine with more and good features. Also built quality is not good in lg washing machine,"Certified Buyer, Karaikal","Oct, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion Direct Drive, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1207SDW)"
